document_id,challenge,user,ID,value
5Rz7GvRW4oY8jvV6g25L6xPCkB32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5Rz7GvRW4oY8jvV6g25L6xPCkB32,5,PIRRY
5S9Es2lWgdeuuPYIfDD2cKrXGNN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5S9Es2lWgdeuuPYIfDD2cKrXGNN2,4,EN BLANCO
5S9Es2lWgdeuuPYIfDD2cKrXGNN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5S9Es2lWgdeuuPYIfDD2cKrXGNN2,5,NINGUNO
5U1z3gROPjXUTZirLxmOLsJvrc43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5U1z3gROPjXUTZirLxmOLsJvrc43,4,Ninguno
5U1z3gROPjXUTZirLxmOLsJvrc43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5U1z3gROPjXUTZirLxmOLsJvrc43,5,Ninguno
5cxeUSo6L5by8wCkQzkqtLdnPlf1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5cxeUSo6L5by8wCkQzkqtLdnPlf1,4,PETRO
5cxeUSo6L5by8wCkQzkqtLdnPlf1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5cxeUSo6L5by8wCkQzkqtLdnPlf1,5,CORONEL
5gFigeX1VNOgZjBzfHa7uRMEfgG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5gFigeX1VNOgZjBzfHa7uRMEfgG3,4,RODOLFO
5gFigeX1VNOgZjBzfHa7uRMEfgG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5gFigeX1VNOgZjBzfHa7uRMEfgG3,5,JUAN DIEGO 
5mP6npzRBQbcvHNv3sQoDB2l7k43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5mP6npzRBQbcvHNv3sQoDB2l7k43,4,Ninguno
5mP6npzRBQbcvHNv3sQoDB2l7k43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5mP6npzRBQbcvHNv3sQoDB2l7k43,5,Ninguno
5r4LFJsWn1PlV58Nf9OIu2ayszD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5r4LFJsWn1PlV58Nf9OIu2ayszD2,4,PETRO
5r4LFJsWn1PlV58Nf9OIu2ayszD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5r4LFJsWn1PlV58Nf9OIu2ayszD2,5,JUAN DIEGO ALVIRA
5wGTMSXOpdSdrAaRA3D4wwaTqTs2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5wGTMSXOpdSdrAaRA3D4wwaTqTs2,4,FRANCIA MARQUEZ
5wGTMSXOpdSdrAaRA3D4wwaTqTs2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,5wGTMSXOpdSdrAaRA3D4wwaTqTs2,5,NINGUNO
6AaG3tx51JhChuzYCyDCRbreuOJ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6AaG3tx51JhChuzYCyDCRbreuOJ2,4,ALEJANDRO GAVIRIA
6AaG3tx51JhChuzYCyDCRbreuOJ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6AaG3tx51JhChuzYCyDCRbreuOJ2,5,MABEL LARA
6DZL6nGvUBQDXWM1he162ZXwLlM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6DZL6nGvUBQDXWM1he162ZXwLlM2,4,GUSTAVO PETRO
6DZL6nGvUBQDXWM1he162ZXwLlM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6DZL6nGvUBQDXWM1he162ZXwLlM2,5,JUAN DIEGO ALVIRA
6DbSNTL2sCgbiwYg6FLQRlUdXr13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6DbSNTL2sCgbiwYg6FLQRlUdXr13,4,LOPEZ SANCHEZ
6DbSNTL2sCgbiwYg6FLQRlUdXr13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6DbSNTL2sCgbiwYg6FLQRlUdXr13,5,EN LAURA ACUÑA 
6GMtlxGh2ncNrokVL021D1vRBNG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6GMtlxGh2ncNrokVL021D1vRBNG3,4,GUSTAVO FRANCISCO PETRO
6GMtlxGh2ncNrokVL021D1vRBNG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6GMtlxGh2ncNrokVL021D1vRBNG3,5,MABEL LARA
6PubT9qwbXZLWpy4trxvWPrvMA13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6PubT9qwbXZLWpy4trxvWPrvMA13,4,NINGUNO 
6PubT9qwbXZLWpy4trxvWPrvMA13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6PubT9qwbXZLWpy4trxvWPrvMA13,5,NINGUNO
6RZv7KsnWefXlDEwxVzoCfGQ30W2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6RZv7KsnWefXlDEwxVzoCfGQ30W2,4,FRENADO RENDON
6RZv7KsnWefXlDEwxVzoCfGQ30W2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6RZv7KsnWefXlDEwxVzoCfGQ30W2,5,SANTIAGOMOURE
6cin8efmySUqiiuCjosSUhavLN52wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6cin8efmySUqiiuCjosSUhavLN52,4,GALAN
6cin8efmySUqiiuCjosSUhavLN52wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6cin8efmySUqiiuCjosSUhavLN52,5,DIEGO DE CARACOL 
6doOWktvQnSVsRa2riV39CLjyFS2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6doOWktvQnSVsRa2riV39CLjyFS2,4,SERGIO FAJARDO
6doOWktvQnSVsRa2riV39CLjyFS2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6doOWktvQnSVsRa2riV39CLjyFS2,5,.
6eusqRZyrdT3Md2glJ8HhMlu0ml2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6eusqRZyrdT3Md2glJ8HhMlu0ml2,4,Rodolfo hernandez
6eusqRZyrdT3Md2glJ8HhMlu0ml2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6eusqRZyrdT3Md2glJ8HhMlu0ml2,5,Ninguno
6pK7HNZKxRb7wgG4QncGKP2tOZB2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6pK7HNZKxRb7wgG4QncGKP2tOZB2,4,Nunguno
6pK7HNZKxRb7wgG4QncGKP2tOZB2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6pK7HNZKxRb7wgG4QncGKP2tOZB2,5,Ningubo
6sy3amwFh6QmbP6WT3eNyjkNc9s1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6sy3amwFh6QmbP6WT3eNyjkNc9s1,4,Nose
6sy3amwFh6QmbP6WT3eNyjkNc9s1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6sy3amwFh6QmbP6WT3eNyjkNc9s1,5,Nose
6vxAZMi66KPVEFLHWs72Lg7sdmk1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6vxAZMi66KPVEFLHWs72Lg7sdmk1,4,NINGUNO
6vxAZMi66KPVEFLHWs72Lg7sdmk1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6vxAZMi66KPVEFLHWs72Lg7sdmk1,5,NINGUNO
6za0e5w5WZZpvZ9TmFaeqbqT0cD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6za0e5w5WZZpvZ9TmFaeqbqT0cD2,4,EN NINGUNO
6za0e5w5WZZpvZ9TmFaeqbqT0cD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,6za0e5w5WZZpvZ9TmFaeqbqT0cD2,5,LOS DE CITYNOTICIAS
71BvMm1JuhSRFJQESGM5czlIl6n1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,71BvMm1JuhSRFJQESGM5czlIl6n1,4,Adolfo
71BvMm1JuhSRFJQESGM5czlIl6n1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,71BvMm1JuhSRFJQESGM5czlIl6n1,5,Ninguno
79dntRI1zAMMkcq6v0fuiMxeeVF3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,79dntRI1zAMMkcq6v0fuiMxeeVF3,4,IVAN DUQUE
79dntRI1zAMMkcq6v0fuiMxeeVF3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,79dntRI1zAMMkcq6v0fuiMxeeVF3,5,LAURA ACUÑA
7azG96X1BYNyWgsoMvmhliaPh9f2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7azG96X1BYNyWgsoMvmhliaPh9f2,4,JUAN MANUELA GALAN
7azG96X1BYNyWgsoMvmhliaPh9f2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7azG96X1BYNyWgsoMvmhliaPh9f2,5,JULIO SANCHEZ CRISTO
7ba4VyjsDGOifmuBznMGzrU8emJ3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7ba4VyjsDGOifmuBznMGzrU8emJ3,4,PETRO
7ba4VyjsDGOifmuBznMGzrU8emJ3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7ba4VyjsDGOifmuBznMGzrU8emJ3,5,NOTICIAS1
7kjuy0EcoaX4R0f4Omu9Nndyehi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7kjuy0EcoaX4R0f4Omu9Nndyehi1,4,NO TENGO NINGUN PLITICO DE CONFIANZA 
7kjuy0EcoaX4R0f4Omu9Nndyehi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7kjuy0EcoaX4R0f4Omu9Nndyehi1,5,NO TENGO UN PERIODISTA  DE CONFIANZA 
7uEnrNtLtrZf0zSEBbhupQZaTNw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7uEnrNtLtrZf0zSEBbhupQZaTNw1,4,MABEL LARA PORQUE ELLA PUEDE SER UNA CANDIDATA SERIA Y LEAL
7uEnrNtLtrZf0zSEBbhupQZaTNw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,7uEnrNtLtrZf0zSEBbhupQZaTNw1,5,MABEL LARA LA UNICA MUJER QUE HA LOGRADO 8 PREMIOS INDIA CATALINA
87LP8I5KqXbpvTAKeVeZ1kc2IeU2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,87LP8I5KqXbpvTAKeVeZ1kc2IeU2,4,"Ninguna
"
87LP8I5KqXbpvTAKeVeZ1kc2IeU2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,87LP8I5KqXbpvTAKeVeZ1kc2IeU2,5,"Ninguna
"
89ZKxgsljePOADafBjnv5U0XfCx1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,89ZKxgsljePOADafBjnv5U0XfCx1,4,RODOLFO HERNÁNDEZ 
89ZKxgsljePOADafBjnv5U0XfCx1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,89ZKxgsljePOADafBjnv5U0XfCx1,5,VICKY DAVILA
8BbnpCQxIMRAphSH5hGPqeqTNwC3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8BbnpCQxIMRAphSH5hGPqeqTNwC3,4,RODOLFO
8BbnpCQxIMRAphSH5hGPqeqTNwC3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8BbnpCQxIMRAphSH5hGPqeqTNwC3,5,RODOLFO
8Ccal9syQWXAyg5LFoKhyPMpw4P2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8Ccal9syQWXAyg5LFoKhyPMpw4P2,4,No se 
8Ccal9syQWXAyg5LFoKhyPMpw4P2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8Ccal9syQWXAyg5LFoKhyPMpw4P2,5,No se 
8G1aEduMeCWRPBtgnyUpeB7GFCL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8G1aEduMeCWRPBtgnyUpeB7GFCL2,4,N0 SE
8G1aEduMeCWRPBtgnyUpeB7GFCL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8G1aEduMeCWRPBtgnyUpeB7GFCL2,5,NO SE
8HiM3Vw8GUVOpGk7LSLdrqUS7eu1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8HiM3Vw8GUVOpGk7LSLdrqUS7eu1,4,GUSTAVO PETRO
8HiM3Vw8GUVOpGk7LSLdrqUS7eu1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8HiM3Vw8GUVOpGk7LSLdrqUS7eu1,5,Ninguna 
8IOSPMrVYdh19f2aPbkDoIH72j13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8IOSPMrVYdh19f2aPbkDoIH72j13,4,RODOLFO HERNÁNDEZ 
8IOSPMrVYdh19f2aPbkDoIH72j13wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8IOSPMrVYdh19f2aPbkDoIH72j13,5,JUAN CARLOS RINCON ESCALANTE
8PB45FGO9WUG8Lpqdl1Xf9yvIy33wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8PB45FGO9WUG8Lpqdl1Xf9yvIy33,4,No tengo
8PB45FGO9WUG8Lpqdl1Xf9yvIy33wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8PB45FGO9WUG8Lpqdl1Xf9yvIy33,5,No tengo
8SSjxIH28bMP7VALlcLlQUYR0jw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8SSjxIH28bMP7VALlcLlQUYR0jw1,4,Ninguno
8SSjxIH28bMP7VALlcLlQUYR0jw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8SSjxIH28bMP7VALlcLlQUYR0jw1,5,NINGUNO
8ZBR4wvoLJTqueWLD3vfJvfx4c32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ZBR4wvoLJTqueWLD3vfJvfx4c32,4,PETROSKY
8ZBR4wvoLJTqueWLD3vfJvfx4c32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ZBR4wvoLJTqueWLD3vfJvfx4c32,5,NO C
8ZfGKMdX0TanhiY3SaggIb8fQwm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ZfGKMdX0TanhiY3SaggIb8fQwm1,4,NINGUNO
8ZfGKMdX0TanhiY3SaggIb8fQwm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ZfGKMdX0TanhiY3SaggIb8fQwm1,5,NINGUNO
8aFcak7WaVUGKEtJH21ACKrpzCz2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8aFcak7WaVUGKEtJH21ACKrpzCz2,4,RODOLFO HERNANDEZ
8aFcak7WaVUGKEtJH21ACKrpzCz2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8aFcak7WaVUGKEtJH21ACKrpzCz2,5,JUAN CARLOS RINCON ESCALANTE
8ae7G1Yta1Zdxc0Zf0snFkulPPr2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ae7G1Yta1Zdxc0Zf0snFkulPPr2,4,NO SE
8ae7G1Yta1Zdxc0Zf0snFkulPPr2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ae7G1Yta1Zdxc0Zf0snFkulPPr2,5,Diego 
8e6aLWNPp8WKB6d71mA6PWhXQhq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8e6aLWNPp8WKB6d71mA6PWhXQhq2,4,Rodolfo Hernández
8e6aLWNPp8WKB6d71mA6PWhXQhq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8e6aLWNPp8WKB6d71mA6PWhXQhq2,5,El señor del canal 13 
8furNfjuOxR7WDO5ud8tWI0sgeE2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8furNfjuOxR7WDO5ud8tWI0sgeE2,4,PETRO 
8furNfjuOxR7WDO5ud8tWI0sgeE2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8furNfjuOxR7WDO5ud8tWI0sgeE2,5,MARÍA CLARA
8ofNHBYOJcNspAPXY2BMTqnLh0n1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ofNHBYOJcNspAPXY2BMTqnLh0n1,4,RODOLFO HERNÁNDEZ
8ofNHBYOJcNspAPXY2BMTqnLh0n1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8ofNHBYOJcNspAPXY2BMTqnLh0n1,5,JUAN DIEGO ALVIRA
8zywS5EZkvVNWJWZNJMHmwJDeMZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8zywS5EZkvVNWJWZNJMHmwJDeMZ2,4,PETRO
8zywS5EZkvVNWJWZNJMHmwJDeMZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,8zywS5EZkvVNWJWZNJMHmwJDeMZ2,5,NINGUNO
9CAgT6FIq6QdurhNcoKVGGiEaP53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9CAgT6FIq6QdurhNcoKVGGiEaP53,4,NINGUNO
9CAgT6FIq6QdurhNcoKVGGiEaP53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9CAgT6FIq6QdurhNcoKVGGiEaP53,5,MARTALUCIAHERNANDEZ
9DrpzkC9Aee3dGii23xsaSihW3b2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9DrpzkC9Aee3dGii23xsaSihW3b2,4,CARLOS AMAYA
9DrpzkC9Aee3dGii23xsaSihW3b2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9DrpzkC9Aee3dGii23xsaSihW3b2,5,CARLOS MOLINA
9EdE2DVHDzfIyoL0UWImxbMayLv2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9EdE2DVHDzfIyoL0UWImxbMayLv2,4,Alvaro uribe
9EdE2DVHDzfIyoL0UWImxbMayLv2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9EdE2DVHDzfIyoL0UWImxbMayLv2,5,Juan manuel
9JF66LERkmRAFQvW6gB9IblBujD3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9JF66LERkmRAFQvW6gB9IblBujD3,4,PETRO PRESIDENTE!!!
9JF66LERkmRAFQvW6gB9IblBujD3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9JF66LERkmRAFQvW6gB9IblBujD3,5,PETRO
9KatXNKoStc5ydoL8aJrqaLpWHy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9KatXNKoStc5ydoL8aJrqaLpWHy1,4,Hugo Aguilar 
9KatXNKoStc5ydoL8aJrqaLpWHy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9KatXNKoStc5ydoL8aJrqaLpWHy1,5,Alejandro Santos 
9NSjYJJQnqePNWP0TDUjbS98lk52wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9NSjYJJQnqePNWP0TDUjbS98lk52,4,AÚN NINGUNO 
9NSjYJJQnqePNWP0TDUjbS98lk52wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9NSjYJJQnqePNWP0TDUjbS98lk52,5,CLAUDIA GURISATTI
9Q4HXLKJ3UOTOgIoyeOiOe6Ec6n2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9Q4HXLKJ3UOTOgIoyeOiOe6Ec6n2,4,NINGUNO 
9Q4HXLKJ3UOTOgIoyeOiOe6Ec6n2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9Q4HXLKJ3UOTOgIoyeOiOe6Ec6n2,5,NOSE 
9c6YfP4NShTUjT3qkjad1gLR9uy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9c6YfP4NShTUjT3qkjad1gLR9uy1,4,NINGUNO
9c6YfP4NShTUjT3qkjad1gLR9uy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9c6YfP4NShTUjT3qkjad1gLR9uy1,5,Ningún
9mglYV7GbBYfcurtOSpfuzrevux1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9mglYV7GbBYfcurtOSpfuzrevux1,4,"Sergio Fajardo
"
9mglYV7GbBYfcurtOSpfuzrevux1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9mglYV7GbBYfcurtOSpfuzrevux1,5,"Vicky Dávila
"
9x51BRJdc8eI31ejotKj50ObW1q1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9x51BRJdc8eI31ejotKj50ObW1q1,4,U
9x51BRJdc8eI31ejotKj50ObW1q1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,9x51BRJdc8eI31ejotKj50ObW1q1,5,Ninguno
A10vr3tm03h64dWXlteOdMS82X03wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A10vr3tm03h64dWXlteOdMS82X03,4,NINGUNO
A10vr3tm03h64dWXlteOdMS82X03wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A10vr3tm03h64dWXlteOdMS82X03,5,NINGUNO
A28HF120onYr347ttfurifjqa5z2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A28HF120onYr347ttfurifjqa5z2,4,NINGUNO
A28HF120onYr347ttfurifjqa5z2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A28HF120onYr347ttfurifjqa5z2,5,NINGUNO
A4jmFMpfzEOv255HmMnHgBfV3WM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A4jmFMpfzEOv255HmMnHgBfV3WM2,4,Ninguno
A4jmFMpfzEOv255HmMnHgBfV3WM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,A4jmFMpfzEOv255HmMnHgBfV3WM2,5,Ninguno
AElM4ulSG3aD0rtpDAyJd4hka9G3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AElM4ulSG3aD0rtpDAyJd4hka9G3,4,Estoy Indecisa 
AElM4ulSG3aD0rtpDAyJd4hka9G3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AElM4ulSG3aD0rtpDAyJd4hka9G3,5,JUAN DIEGO ALVIRA
AQ33cWluYMQ5CIM8YbwCoGKDDXO2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AQ33cWluYMQ5CIM8YbwCoGKDDXO2,4,ALEJANDRO GAVIRIA
AQ33cWluYMQ5CIM8YbwCoGKDDXO2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AQ33cWluYMQ5CIM8YbwCoGKDDXO2,5,YOLANDA RUIZ
AYFjv6g6YYVgv8a59xWbBPotQPZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AYFjv6g6YYVgv8a59xWbBPotQPZ2,4,PETRO
AYFjv6g6YYVgv8a59xWbBPotQPZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AYFjv6g6YYVgv8a59xWbBPotQPZ2,5,NINGUNO
AdKeTYMfneQCTxWxZjTTWVIeNBG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AdKeTYMfneQCTxWxZjTTWVIeNBG2,4,PETRO
AdKeTYMfneQCTxWxZjTTWVIeNBG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AdKeTYMfneQCTxWxZjTTWVIeNBG2,5,ALVARO ALDANA
AkHL7E0qMgbF2KnFsw5uuRWAvC93wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AkHL7E0qMgbF2KnFsw5uuRWAvC93,4,GUSTAVO PETRO 
AkHL7E0qMgbF2KnFsw5uuRWAvC93wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AkHL7E0qMgbF2KnFsw5uuRWAvC93,5,RAFAEL BAENA
Ax1WFxRxUwZ0fP9oTDHD3QZy3H42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ax1WFxRxUwZ0fP9oTDHD3QZy3H42,4,Ninguno
Ax1WFxRxUwZ0fP9oTDHD3QZy3H42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ax1WFxRxUwZ0fP9oTDHD3QZy3H42,5,Ninguna
AxemeMQe3ogS9zjSHTKEE8YRxRN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AxemeMQe3ogS9zjSHTKEE8YRxRN2,4,ANDRES JULIAN 
AxemeMQe3ogS9zjSHTKEE8YRxRN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,AxemeMQe3ogS9zjSHTKEE8YRxRN2,5,CARLOS
B1pVZiZwqNNd3i8XBuUFxrnBooy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,B1pVZiZwqNNd3i8XBuUFxrnBooy1,4,IVAN DUQUE
B1pVZiZwqNNd3i8XBuUFxrnBooy1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,B1pVZiZwqNNd3i8XBuUFxrnBooy1,5,NO TENGO
B4yj7dNjDoWQ0iAkMcFeWQ2WPh42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,B4yj7dNjDoWQ0iAkMcFeWQ2WPh42,4,No confío en ninguno
B4yj7dNjDoWQ0iAkMcFeWQ2WPh42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,B4yj7dNjDoWQ0iAkMcFeWQ2WPh42,5,NOSE
BBTzFzUx96aMDIWhodOJmdnyUqp2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BBTzFzUx96aMDIWhodOJmdnyUqp2,4,Petro
BBTzFzUx96aMDIWhodOJmdnyUqp2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BBTzFzUx96aMDIWhodOJmdnyUqp2,5,No conozco periodistas
BG7i53hVAgSAegfgXyYKvO6b8yx2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BG7i53hVAgSAegfgXyYKvO6b8yx2,4, Uribe 
BG7i53hVAgSAegfgXyYKvO6b8yx2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BG7i53hVAgSAegfgXyYKvO6b8yx2,5,NO SE
